INFO: 07/24/2015 04:01:20 PM AcronymDB loaded
INFO: 07/24/2015 04:01:26 PM ArticleDB loaded
INFO: 07/24/2015 04:01:36 PM Training new LDA model
INFO: 07/24/2015 04:01:41 PM Getting word_corpus from articles
INFO: 07/24/2015 04:08:32 PM AcronymDB loaded
INFO: 07/24/2015 04:08:35 PM ArticleDB loaded
INFO: 07/24/2015 04:08:38 PM Training new LDA model
INFO: 07/24/2015 04:08:43 PM Getting word_corpus from articles
DEBUG: 07/25/2015 12:12:57 AM converted 369000 articles to words
DEBUG: 07/25/2015 12:14:07 AM converted 370000 articles to words
DEBUG: 07/25/2015 12:15:16 AM converted 371000 articles to words
DEBUG: 07/25/2015 12:16:25 AM converted 372000 articles to words
DEBUG: 07/25/2015 12:17:37 AM converted 373000 articles to words
DEBUG: 07/25/2015 12:18:48 AM converted 374000 articles to words
DEBUG: 07/25/2015 12:19:56 AM converted 375000 articles to words
DEBUG: 07/25/2015 12:21:08 AM converted 376000 articles to words
DEBUG: 07/25/2015 12:22:19 AM converted 377000 articles to words
DEBUG: 07/25/2015 12:23:30 AM converted 378000 articles to words
DEBUG: 07/25/2015 12:24:39 AM converted 379000 articles to words
DEBUG: 07/25/2015 12:26:05 AM converted 380000 articles to words
DEBUG: 07/25/2015 12:27:19 AM converted 381000 articles to words
DEBUG: 07/25/2015 12:28:28 AM converted 382000 articles to words
DEBUG: 07/25/2015 12:29:41 AM converted 383000 articles to words
DEBUG: 07/25/2015 12:30:51 AM converted 384000 articles to words
DEBUG: 07/25/2015 12:32:00 AM converted 385000 articles to words
DEBUG: 07/25/2015 12:33:12 AM converted 386000 articles to words
DEBUG: 07/25/2015 12:34:22 AM converted 387000 articles to words
DEBUG: 07/25/2015 12:35:40 AM converted 388000 articles to words
DEBUG: 07/25/2015 12:36:50 AM converted 389000 articles to words
DEBUG: 07/25/2015 12:37:58 AM converted 390000 articles to words
DEBUG: 07/25/2015 12:39:05 AM converted 391000 articles to words
DEBUG: 07/25/2015 12:40:14 AM converted 392000 articles to words
DEBUG: 07/25/2015 12:41:22 AM converted 393000 articles to words
DEBUG: 07/25/2015 12:42:35 AM converted 394000 articles to words
DEBUG: 07/25/2015 12:43:45 AM converted 395000 articles to words
DEBUG: 07/25/2015 12:44:55 AM converted 396000 articles to words
DEBUG: 07/25/2015 12:46:08 AM converted 397000 articles to words
DEBUG: 07/25/2015 12:47:20 AM converted 398000 articles to words
DEBUG: 07/25/2015 12:48:30 AM converted 399000 articles to words
DEBUG: 07/25/2015 12:49:43 AM converted 400000 articles to words
DEBUG: 07/25/2015 12:50:55 AM converted 401000 articles to words
DEBUG: 07/25/2015 12:52:04 AM converted 402000 articles to words
DEBUG: 07/25/2015 12:53:12 AM converted 403000 articles to words
DEBUG: 07/25/2015 12:54:28 AM converted 404000 articles to words
DEBUG: 07/25/2015 12:55:38 AM converted 405000 articles to words
DEBUG: 07/25/2015 12:56:53 AM converted 406000 articles to words
DEBUG: 07/25/2015 12:58:03 AM converted 407000 articles to words
DEBUG: 07/25/2015 12:59:18 AM converted 408000 articles to words
DEBUG: 07/25/2015 01:00:28 AM converted 409000 articles to words
DEBUG: 07/25/2015 01:01:40 AM converted 410000 articles to words
DEBUG: 07/25/2015 01:02:49 AM converted 411000 articles to words
INFO: 07/25/2015 01:03:46 AM Creating dictionary from corpus
INFO: 07/25/2015 01:03:46 AM adding document #0 to Dictionary(0 unique tokens: [])
INFO: 07/25/2015 01:05:00 AM adding document #10000 to Dictionary(429232 unique tokens: [u'verplank', u'woodc', u'associationusmt', u'woodg', u'woodh']...)
INFO: 07/25/2015 01:06:14 AM adding document #20000 to Dictionary(745045 unique tokens: [u'tripolitan', u'verplank', u'welcomewellcom', u'earthquakemarlboroughmarlboroughmarlborough', u'spiderm']...)
INFO: 07/25/2015 01:07:29 AM adding document #30000 to Dictionary(1031540 unique tokens: [u'tripolitan', u'verplank', u'soestdijk', u'welcomewellcom', u'betong71000']...)
INFO: 07/25/2015 01:08:43 AM adding document #40000 to Dictionary(1299964 unique tokens: [u'tripolitan', u'verplank', u'mdbg', u'soestdijk', u'welcomewellcom']...)
INFO: 07/25/2015 01:09:55 AM adding document #50000 to Dictionary(1544463 unique tokens: [u'tripolitan', u'servicesju', u'soestdijk', u'mathrestrict', u'foundationmonsanto']...)
INFO: 07/25/2015 01:11:08 AM adding document #60000 to Dictionary(1778983 unique tokens: [u'tripolitan', u'servicesju', u'soestdijk', u'mathrestrict', u'foundationmonsanto']...)
INFO: 07/25/2015 01:12:27 AM discarding 11152 tokens: [(u'madefrequ', 1), (u'cricket1991', 1), (u'httpwwwciitisbedupknefilesfrenchvisitmarch2010htm', 1), (u'towerfig', 1), (u'neoxanten', 1), (u'httpwwwbarbespublishingcomimagescfdjun07forwebpdf', 1), (u'1953renamed', 1), (u'andrewbillyjoelthoma', 1), (u'umusm', 1), (u'teetersvil', 1)]...
INFO: 07/25/2015 01:12:27 AM keeping 2000000 tokens which were in no less than 0 and no more than 70000 (=100.0%) documents
DEBUG: 07/25/2015 01:12:31 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:12:34 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'soestdijk', u'foundationmonsanto', u'earthquakemarlboroughmarlboroughmarlborough', u'specificationsmain']...)
INFO: 07/25/2015 01:12:35 AM adding document #70000 to Dictionary(2000000 unique tokens: [u'tripolitan', u'soestdijk', u'foundationmonsanto', u'earthquakemarlboroughmarlboroughmarlborough', u'specificationsmain']...)
INFO: 07/25/2015 01:14:41 AM discarding 227119 tokens: [(u'19451874', 1), (u'partnerwvfn', 1), (u'19511887', 1), (u'philosophers', 1), (u'japanwisconsin', 1), (u'v1075', 1), (u'20031925', 1), (u'222241', 1), (u'httpwwwhymsacukadmissionsdocumentshymsprospectus2009webpdf', 1), (u'actor1960', 1)]...
INFO: 07/25/2015 01:14:41 AM keeping 2000000 tokens which were in no less than 0 and no more than 80000 (=100.0%) documents
DEBUG: 07/25/2015 01:14:44 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:14:47 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'jednostk', u'infinityfr', u'soestdijk', u'mathrestrict']...)
INFO: 07/25/2015 01:14:47 AM adding document #80000 to Dictionary(2000000 unique tokens: [u'tripolitan', u'jednostk', u'infinityfr', u'soestdijk', u'mathrestrict']...)
INFO: 07/25/2015 01:16:40 AM discarding 223143 tokens: [(u'remarkbliptv', 1), (u'scandaldefens', 1), (u'screamedwhen', 1), (u'squatg', 1), (u'xuezh', 1), (u'highwaysmod', 1), (u'accruedmil', 1), (u'1957considering', 1), (u'issuesfrequentf', 1), (u'slimdown', 1)]...
INFO: 07/25/2015 01:16:40 AM keeping 2000000 tokens which were in no less than 0 and no more than 90000 (=100.0%) documents
DEBUG: 07/25/2015 01:16:43 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:16:46 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'jednostk', u'infinityfr', u'soestdijk', u'foundationmonsanto']...)
INFO: 07/25/2015 01:16:46 AM adding document #90000 to Dictionary(2000000 unique tokens: [u'tripolitan', u'jednostk', u'infinityfr', u'soestdijk', u'foundationmonsanto']...)
INFO: 07/25/2015 01:18:38 AM discarding 227243 tokens: [(u'fasoouagadougou', 1), (u'frspuerto', 1), (u'ucwest', 1), (u'gdlalma', 1), (u'grutamvarigrio', 1), (u'guianacayennerochambeau', 1), (u'borsatolaury', 1), (u'nueng', 1), (u'celeritya', 1), (u'iahunit', 1)]...
INFO: 07/25/2015 01:18:38 AM keeping 2000000 tokens which were in no less than 0 and no more than 100000 (=100.0%) documents
DEBUG: 07/25/2015 01:18:41 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:18:44 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'jednostk', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:18:44 AM adding document #100000 to Dictionary(2000000 unique tokens: [u'tripolitan', u'jednostk', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:20:52 AM discarding 220112 tokens: [(u'634637', 1), (u'9780976138129external', 1), (u'dclater', 1), (u'hojjadh', 1), (u'ncec', 1), (u'alsozbuff', 1), (u'curvezord', 1), (u'valueusetyp', 1), (u'afbhistorylin', 1), (u'alsochel', 1)]...
INFO: 07/25/2015 01:20:52 AM keeping 2000000 tokens which were in no less than 0 and no more than 110000 (=100.0%) documents
DEBUG: 07/25/2015 01:20:55 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:20:58 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'jednostk', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:20:58 AM adding document #110000 to Dictionary(2000000 unique tokens: [u'tripolitan', u'jednostk', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:22:51 AM discarding 223578 tokens: [(u'3161c1', 1), (u'3161c2', 1), (u'3161d1', 1), (u'3161e', 1), (u'3161h', 1), (u'3161h3', 1), (u'3161h6', 1), (u'3161h7', 1), (u'3161h8a', 1), (u'actcertain', 1)]...
INFO: 07/25/2015 01:22:51 AM keeping 2000000 tokens which were in no less than 0 and no more than 120000 (=100.0%) documents
DEBUG: 07/25/2015 01:22:54 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:22:57 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'jednostk', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:22:57 AM adding document #120000 to Dictionary(2000000 unique tokens: [u'tripolitan', u'jednostk', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:25:07 AM discarding 223077 tokens: [(u'southernborn', 1), (u'koushanf', 1), (u'hollywood2004', 1), (u'119751976', 1), (u'knipl', 1), (u'laboratoryamy', 1), (u'laboratorychristoph', 1), (u'laboratoryderek', 1), (u'laboratorydillon', 1), (u'laboratoryg', 1)]...
INFO: 07/25/2015 01:25:07 AM keeping 2000000 tokens which were in no less than 0 and no more than 130000 (=100.0%) documents
DEBUG: 07/25/2015 01:25:09 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:25:12 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'jednostk', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:25:12 AM adding document #130000 to Dictionary(2000000 unique tokens: [u'tripolitan', u'jednostk', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:27:06 AM discarding 223606 tokens: [(u'417g', 1), (u'82557', 1), (u'82558', 1), (u'82559', 1), (u'am29f010b', 1), (u'caldir', 1), (u'chipsetsldg', 1), (u'hydraweb', 1), (u'i82557', 1), (u'intelbasedintelcompat', 1)]...
INFO: 07/25/2015 01:27:06 AM keeping 2000000 tokens which were in no less than 0 and no more than 140000 (=100.0%) documents
DEBUG: 07/25/2015 01:27:09 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:27:11 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'jednostk', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:27:12 AM adding document #140000 to Dictionary(2000000 unique tokens: [u'tripolitan', u'jednostk', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:29:05 AM discarding 222351 tokens: [(u'14x21mm', 1), (u'8x11mm', 1), (u'8x35', 1), (u'achievedevelop', 1), (u'155241', 1), (u'cameraminox', 1), (u'camerasand', 1), (u'camerasm', 1), (u'edix', 1), (u'157832', 1)]...
INFO: 07/25/2015 01:29:05 AM keeping 2000000 tokens which were in no less than 0 and no more than 150000 (=100.0%) documents
DEBUG: 07/25/2015 01:29:08 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:29:11 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:29:11 AM adding document #150000 to Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:31:19 AM discarding 219635 tokens: [(u'mightlynxlik', 1), (u'myght', 1), (u'nacioun', 1), (u'normandywi', 1), (u'purismnotesref', 1), (u'spanyerd', 1), (u'starteddeo', 1), (u'startseft', 1), (u'temporal', 1), (u'thornhoney', 1)]...
INFO: 07/25/2015 01:31:19 AM keeping 2000000 tokens which were in no less than 0 and no more than 160000 (=100.0%) documents
DEBUG: 07/25/2015 01:31:22 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:31:25 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:31:25 AM adding document #160000 to Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:33:24 AM discarding 227071 tokens: [(u'runningtrack', 1), (u'2010oxford', 1), (u'519554', 1), (u'685694', 1), (u'atron', 1), (u'bcd15720', 1), (u'bureaujanu', 1), (u'compositionev', 1), (u'fellowcaliforn', 1), (u'folkbas', 1)]...
INFO: 07/25/2015 01:33:24 AM keeping 2000000 tokens which were in no less than 0 and no more than 170000 (=100.0%) documents
DEBUG: 07/25/2015 01:33:27 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:33:30 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:33:30 AM adding document #170000 to Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:35:24 AM discarding 222233 tokens: [(u'saintsandrew', 1), (u'texansmat', 1), (u'11271referencesexternal', 1), (u'eaglessemifinalswolverhampton', 1), (u'legpool', 1), (u'legsquarterfinalswolverhampton', 1), (u'machineipswich', 1), (u'piratessecond', 1), (u'runofffinalfirst', 1), (u'wolvespool', 1)]...
INFO: 07/25/2015 01:35:24 AM keeping 2000000 tokens which were in no less than 0 and no more than 180000 (=100.0%) documents
DEBUG: 07/25/2015 01:35:26 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:35:29 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:35:29 AM adding document #180000 to Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:37:36 AM discarding 215993 tokens: [(u'arksid', 1), (u'celtichttpwwwleicestercelticiebroadford', 1), (u'centrenutgrov', 1), (u'chlochaindefunctballinteer', 1), (u'postappl', 1), (u'clubhttpdlsprfctripodcomlinkshtmlset', 1), (u'clubhttpwwwcastlegciemilltown', 1), (u'clubhttpwwwdsdaccomcricketsandyford', 1), (u'clubhttpwwwphoenixgymnasticsiehik', 1), (u'clubhttpwwwsandyfordccorgindexphpdirectionscyc', 1)]...
INFO: 07/25/2015 01:37:36 AM keeping 2000000 tokens which were in no less than 0 and no more than 190000 (=100.0%) documents
DEBUG: 07/25/2015 01:37:39 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:37:42 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:37:42 AM adding document #190000 to Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:39:38 AM discarding 219824 tokens: [(u'nowprov', 1), (u'wacytv', 1), (u'httphumannonhumanblogspotie201211atheistirelandveganirelandinhtml', 1), (u'wbaydt3the', 1), (u'weekbishop', 1), (u'wfrv', 1), (u'mobilitybas', 1), (u'173222418', 1), (u'wgbatv', 1), (u'svgtribunecom', 1)]...
INFO: 07/25/2015 01:39:38 AM keeping 2000000 tokens which were in no less than 0 and no more than 200000 (=100.0%) documents
DEBUG: 07/25/2015 01:39:41 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:39:44 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:39:44 AM adding document #200000 to Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:41:36 AM discarding 219693 tokens: [(u'goodsfest', 1), (u'assetsbilusd', 1), (u'billionforb', 1), (u'requirementsuk', 1), (u'linguascop', 1), (u'citationskoreawh', 1), (u'neanderthalensisextend', 1), (u'stepperjam', 1), (u'pakistansourc', 1), (u'cappcanad', 1)]...
INFO: 07/25/2015 01:41:36 AM keeping 2000000 tokens which were in no less than 0 and no more than 210000 (=100.0%) documents
DEBUG: 07/25/2015 01:41:39 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:41:41 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:41:42 AM adding document #210000 to Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:43:48 AM discarding 215761 tokens: [(u'questconceiv', 1), (u'inhabitth', 1), (u'guyanamottoth', 1), (u'k5ja', 1), (u'groveflorinfaresf', 1), (u'alsodivisionsth', 1), (u'cbirinfo', 1), (u'tramwayferrymead', 1), (u'worldcount', 1), (u'urbanyl', 1)]...
INFO: 07/25/2015 01:43:48 AM keeping 2000000 tokens which were in no less than 0 and no more than 220000 (=100.0%) documents
DEBUG: 07/25/2015 01:43:51 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:43:54 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:43:54 AM adding document #220000 to Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:45:45 AM discarding 215447 tokens: [(u'200920062009', 1), (u'20092011business', 1), (u'2009presentthroughout', 1), (u'2p3p', 1), (u'360iconinside', 1), (u'3p4p', 1), (u'4p5p', 1), (u'530a6a', 1), (u'5a530a', 1), (u'5p530p', 1)]...
INFO: 07/25/2015 01:45:45 AM keeping 2000000 tokens which were in no less than 0 and no more than 230000 (=100.0%) documents
DEBUG: 07/25/2015 01:45:48 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:45:51 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:45:51 AM adding document #230000 to Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
INFO: 07/25/2015 01:47:44 AM discarding 221542 tokens: [(u'buttonact', 1), (u'cardsapplefrit', 1), (u'tunnelairlock', 1), (u'changesalong', 1), (u'clonesb', 1), (u'connectornot', 1), (u'din8video', 1), (u'doublesidedmot', 1), (u'presented1953', 1), (u'drivesmig', 1)]...
INFO: 07/25/2015 01:47:44 AM keeping 2000000 tokens which were in no less than 0 and no more than 240000 (=100.0%) documents
DEBUG: 07/25/2015 01:47:47 AM rebuilding dictionary, shrinking gaps
INFO: 07/25/2015 01:47:50 AM resulting dictionary: Dictionary(2000000 unique tokens: [u'tripolitan', u'ftdna', u'soestdijk', u'foundationmonsanto', u'cabletechn']...)
